type	title	URL	comment	UNRELATED	NEUT	POS	NEG	GIOIA	FIDUCIA	TRISTEZZA	RABBIA	PAURA	DISGUSTO	SORPRESA	TREPIDAZIONE	SARCASM	EMOTIONS
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Grandissima❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Video perfetto: semplice, essenziale ... come Tosca, che arriva dritta al cuore e tocca le corde più profonde. Grazie per l’eleganza e la classe che hai portato al Festival, chapeau!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Bellissimo!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Come un pesce che non può più respirare ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Se volesse Dio.....quanto amore Immensa Tosca	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Semplicemente meravigliosa	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Grazie ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Sei l'espressione dell'emozione! Splendida	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Questa Donna ti entra nell'anima. Sconvolgente ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	C A P O L A V O R O A S S O L U T O ...video, regia, musica.... P E R F E Z I O N E di colori ed emozioni... B R E A T H L E S S	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Ciao,sono una ragazza di 13 anni. Ti ho vista per la prima volta a Sanremo se devo essere sincera mi hai incuriosita ma non credevo fossi una fuoriclasse poi il penultimo giorno di Sanremo mi sono innamorata di questa canzone,della tua voce ,ma sopratutto dalla tua eleganza. Da quel giorno ascolto in continuazione questa canzone come molte altre. Mi volevo anche complimentare per la tua raffinatezza e la tua bellissima voce. Complimenti Tosca!❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Amore è anche saper lasciare andare qualcuno	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	mi viene la d'oca e cosi emozionante che non trovo le parole x dirle che è unica	0	0	1	0	0	1	1	0	0	0	0	0	0	SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	L'attimo fatale in cui mi sono arresa	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Pazzesca per davvero. Grazie, grazie grazie! ♥️	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Assolutamente fantastica... Senza parole...pura poesia e perfetta sinergia tra immagine e parole.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Un brano pazzesco interpretato meravigliosamente!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Questa musica ha una capacità unica di farmi emozionare in un momento così delicato della nostra esistenza. Chiusi nelle ns case veramente sembriamo essere pesci che non riescono a respirare ... vorremmo fare qualcosa per tutte le ns mancanze ... aspetteremo ... Grandiosa Tosca e unico Ferzan Ozpetek :-)	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Una grande, con una grande canzone❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Capolavoro, voce sublime. Testo emozionante come pochi.	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Brividi ♥️	0	0	1	0	1	1	1	0	0	0	0	0	0	LOVE - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Classe eleganza e poesia...grandissima interpretazione x una stupenda poesia di un amore struggente!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Video Bellissimo,canzone bellissima ,cantante bravissima.Queste cose meravigliose fanno parte dell'eccellenza italiana ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Unica, strepitosa, una voce che ti tocca nel profondo. Un grande talento, una delle più belle voci italiane. Grazie.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	...nutrimento , per questi giorni , grazie ... ( New York Movie ,1939 Edward Hopper )	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Un brano straordinario... Tosca, bravissima, con una classe e una sensibilità d'altri tempi. Chapeau.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Che meraviglia ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Capolavoro	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Meravigliosa, si può amare così solo una volta nella vita ❤️	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Ma che meraviglia	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Quanta meraviglia in soli 4 minuti.. Grazie Tosca per questa carezza sul viso in questo momento così delicato. ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Dire che Tosca sia una delle ultime più grandi interpreti è riduttivo! Fantastica ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Sono innamorata di questa canzone. Tosca, sei meravigliosa. Condividiamo per fare più visualizzazioni ragazzi!	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Pura emozione..grande artista Tosca..grazie per questo gioiello di canzone interpretata magistralmente..	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Se tu mi chiedi in questa vita cosa ho fatto io ti risponderò ho amato ,ho amato tutto. Credo sia il periodo più bello che abbia mai sentito.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Capolavoro assoluto !	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Che classe che magia! Grazie Tosca	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Non ho parole! Incantevole ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	PURA EMOZIONE ❤	0	0	1	0	1	1	1	0	0	0	0	0	0	LOVE - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Canzone sublime, video intimo e di una significatività unica immensa	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Ci Illumini D IMMENSO !	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Meravigliosa ..❤ Grande Tosca..❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Tosca, la tua voce riesce a sfiorarmi l'anima, spesso quando ti ascolto scappa una lacrima. Succedeva anche ad otto anni ascoltando la tua voce in Anastasia... ed è assurdo come nel tempo la tua voce mi accompagni ancora lungo il percorso della vita. Grazie di tutto ❤️ magistrale.	0	0	1	0	1	1	1	0	0	0	0	0	0	LOVE - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Canzone delicata e poetica. Grazie Tosca , sei un' artista vera.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	La mia preferita di Sanremo!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Una poesia meravigliosa interpretata da Tosca, un'artista straordinaria. Pura emozione Grazie per questo capolavoro	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	La vera vincitrice di Sanremo! I brividi ogni volta...	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Questa canzone accarezza l'anima e lascia una malinconia mista ad amarezza...condita da un amore che è per pochi..	0	0	1	0	0	1	1	0	0	0	0	0	0	SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Brividi assolutamente un brano un video che ti entra nella pelle ti mette al muro e ti mescola l'anima ....immensa Tosca grandissima meravigliosa	0	0	1	0	0	1	1	0	0	0	0	0	0	TRUST - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Eh niente sei meravigliosa ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Divina Tosca,poi questo pezzo è magico	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Meravigliosa artista, meraviglioso pezzo e meraviglioso video realizzato da Ozpetek. Grazie!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Ho amato, sì... e mi sono innamorata della tua voce!	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Ho amato tutto...quando si ama davvero è proprio così.	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Fantastico, meraviglioso, strepitoso ... ma Tosca dal vivo è ancora meglio	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	pazzesca... un sentimento così vivo	0	0	1	0	0	1	1	0	0	0	0	0	0	SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	bellissima voce, esecuzione perfetta!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Vista adesso per il concerto del 1 maggio. Bel brano , bella interpretazione!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	È meravigliosa una grande interprete e una voce magnifica	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Dovevi vincere....prendi l'anima fino alla radice......Grazie	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Ti Amo infinitamente	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Perfetto, tutto.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Stupenda in tutto e per tutto! ❤ ❤ ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Una delle canzoni più belle in assoluto ❤️ Tosca sei fantastica.	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	In un solo video le cose più belle: la musica, il cinema, la poesia, Tosca ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	B R I V I D I ♥♥♥♥♥♥	0	0	1	0	1	1	1	0	0	0	0	0	0	LOVE - SENTIMENTALITY
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Diodato ha culo, lei ha classe. (Semi-cit.)	0	0	1	0	0	1	0	0	0	1	0	0	0	TRUST - DISGUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Una delle più belle canzoni che ho sentito nella mia vita. Mi emoziono tantissimo ogni volta che ascolto queste parole che sono poesia e questa musica stupenda che ti resta dentro. Complimenti agli autori e a Tosca per la sua voce e la sua meravigliosa interpretazione! Questa canzone doveva vincere Sanremo !!!!	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Quando si parla di un'opera d'arte, eccola, racchiusa in una voce splendida, che incornicia note delicate per parole che sono immagini che sgorgano dal cuore... Tosca, unica, immensa artista.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Una perla. Bellissima canzone e strepitosa interpretazione	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Pezzo all'altezza di Mia Martini e Mina. Una perla assoluta.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Beh superate le 50.000 visualizzazioni! Complimenti ❤️	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Cara Tosca grazie. A me sembra un inno alla vita, questa canzone. Grazie per l'emozione. Sento e risento. "I tuoi occhi sono la mia casa" e "tu sei l'unica messa a cui io sono andata" le frasi che mi colpiscono di più.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Perche hanno tolto il video di Sanremo..che tristezza	0	0	1	0	0	0	1	0	0	0	0	0	0	SADNESS
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Immensamente bellissima ...Tosca è meravigliosa ci mette l'anima	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Splendida ❤	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Musica perfeita!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	Brava tosca un testo bellissimo e la musica non è da meno e tu la interpreti stupendamente .	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Tosca - Ho amato tutto	https://www.youtube.com/watch?v=lM04HIC3NL8	delicatamente straordinaria!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Non mi ero accorta di quanto fosse bella durante Sanremo!	0	0	1	0	0	1	0	0	0	0	1	0	0	TRUST - SURPRISE
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Chi ha messo il dislike si merita il coronavirus .	0	0	1	0	0	0	0	1	0	1	0	0	0	CONTEMPT
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Pulizia dentale per entrambi!	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	avete fatto caso che dal minuto 2:43 e fino a 2:49 Bugo sta per scoppiare dal ridere in faccia a Morgan? In particolare a 2:49 un attimo prima che l'inquadratura stacca su Morgan si vede proprio Bugo che non ce la fa più Chissà quante volte l'hanno dovuta girare questa scena.. non dev'essere facile guardare Morgan negli occhi senza scoppiare a ridere	0	0	0	1	0	0	0	0	0	1	0	0	0	DISGUST
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	C’è chi all’inizio ha cantato la versione di sanremo e chi mente.	0	0	1	0	1	0	0	0	0	0	0	0	0	JOY
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	C'è qualcuno che non si è ancora disintossicato da questa canzone? 16 Aprile 2020	0	0	1	0	1	0	0	0	0	0	0	0	0	JOY
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Peccato sia andata male. La canzone secondo me è molto bella	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	* la canzone parte * Io: le brutte intenzioni la maleducazione Morgan Le buone intenzioni, l’educazione Io: Che succede?	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Scommetto su Bugo giudice di una prossima edizione di X-Factor o Italia's Got Talent. Cento euro.	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Il coronavirus ci sta distruggendo Tutti chiusi sotto lo stesso tetto Ci siamo rinchiusi dentro casa E tua mammma che che urla ‘’Fammi lavare a terra’’ Ti posso dire che ci siamo esasperati La pazzia che ogni giorno arriva Non sappiamo più cosa fare La tv,il pc e le videochiamate E tuo padre che pensa solo a mangiare E tutti noi ci chiediamo ''PERCHE’ E’SUCCESSO?''	1	0	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Bugo aveva capito tutto...era andato in quarentena ancora prima...	0	0	1	0	1	0	0	0	0	0	0	0	0	JOY
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	2:50 - Bugo sta per schiopare dal ridere?	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Anche se ascolto l’originale ho comunque in testa “le brutte intenzioni e la tua maleducazione”	0	1	0	0	0	0	0	0	0	0	0	0	0	
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Sta canzone doveva vincere sanremo	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	pezzo geniale poi col siparietto e tutto il resto... chapeau!	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Top questo brano! Grande e buona giornata	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	poteva tranquillamente vincere e non scherzo	0	0	1	0	0	1	1	0	0	0	1	0	0	TRUST - DISAPPOINTMENT
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Morgan: “abbassa la testa, lavora duro e paga le tasse buono buono” coerenza è uscita dalla chat	0	0	0	1	0	0	0	0	0	1	0	0	1	DISGUST
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Tutti: ricorderanno il 2020 per il Coronavirus Io: Ricorderò il 2020 per Sincero	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Non lamentarti che c'è sempre peggio.. e infatti...lungimiranti.	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Sono un paio di giorni che questa canzone risuona nel mio subinconscio, mi alzo nel cuore della notte e nella mia testa c'è sempre la stessa musica e le stesse parole: "volevo fare il cantante delle canzoni inglesi, così nessuno capiva, che dicevo"....	0	0	1	0	0	1	0	0	0	0	0	0	0	TRUST
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Cliccato per il trash, rimasto per la canzone.	0	0	1	1	0	1	0	0	0	0	1	0	0	TRUST - SURPRISE
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	L'unica canzone del Festival degna di essere ascoltata.	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
YouTube music video	Bugo e Morgan - Sincero	https://www.youtube.com/watch?v=PwZW_Uzrb7I	Ditemi quello che vi pare ma a me sta canzone fa impazzire! Oltre alle parole ha una ritmica fantastica.....	0	0	1	0	1	1	0	0	0	0	0	0	0	LOVE
